Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-06-07 00:00:00-04:00,184.89999389648438,186.2899932861328,183.36000061035156,184.3000030517578,184.3000030517578,28021500,0.0,0.0,2024-08-18,3mo,1d
2024-06-10 00:00:00-04:00,184.07000732421875,187.22999572753906,183.7899932861328,187.05999755859375,187.05999755859375,34494500,0.0,0.0,2024-08-18,3mo,1d
2024-06-11 00:00:00-04:00,187.05999755859375,187.77000427246094,184.5399932861328,187.22999572753906,187.22999572753906,27265100,0.0,0.0,2024-08-18,3mo,1d
2024-06-12 00:00:00-04:00,188.02000427246094,188.35000610351562,185.42999267578125,186.88999938964844,186.88999938964844,33984200,0.0,0.0,2024-08-18,3mo,1d
2024-06-13 00:00:00-04:00,186.08999633789062,187.6699981689453,182.6699981689453,183.8300018310547,183.8300018310547,39721500,0.0,0.0,2024-08-18,3mo,1d
2024-06-14 00:00:00-04:00,183.0800018310547,183.72000122070312,182.22999572753906,183.66000366210938,183.66000366210938,25456400,0.0,0.0,2024-08-18,3mo,1d
2024-06-17 00:00:00-04:00,182.52000427246094,185.0,181.22000122070312,184.05999755859375,184.05999755859375,35601900,0.0,0.0,2024-08-18,3mo,1d
2024-06-18 00:00:00-04:00,183.74000549316406,184.2899932861328,181.42999267578125,182.80999755859375,182.80999755859375,36659200,0.0,0.0,2024-08-18,3mo,1d
2024-06-20 00:00:00-04:00,182.91000366210938,186.50999450683594,182.72000122070312,186.10000610351562,186.10000610351562,44726800,0.0,0.0,2024-08-18,3mo,1d
2024-06-21 00:00:00-04:00,187.8000030517578,189.27999877929688,185.86000061035156,189.0800018310547,189.0800018310547,72931800,0.0,0.0,2024-08-18,3mo,1d
2024-06-24 00:00:00-04:00,189.3300018310547,191.0,185.3300018310547,185.57000732421875,185.57000732421875,50610400,0.0,0.0,2024-08-18,3mo,1d
2024-06-25 00:00:00-04:00,186.80999755859375,188.83999633789062,185.4199981689453,186.33999633789062,186.33999633789062,45898500,0.0,0.0,2024-08-18,3mo,1d
2024-06-26 00:00:00-04:00,186.9199981689453,194.8000030517578,186.25999450683594,193.61000061035156,193.61000061035156,65103900,0.0,0.0,2024-08-18,3mo,1d
2024-06-27 00:00:00-04:00,195.00999450683594,199.83999633789062,194.1999969482422,197.85000610351562,197.85000610351562,74397500,0.0,0.0,2024-08-18,3mo,1d
2024-06-28 00:00:00-04:00,197.72999572753906,198.85000610351562,192.5,193.25,193.25,76930200,0.0,0.0,2024-08-18,3mo,1d
2024-07-01 00:00:00-04:00,193.49000549316406,198.3000030517578,192.82000732421875,197.1999969482422,197.1999969482422,41192000,0.0,0.0,2024-08-18,3mo,1d
2024-07-02 00:00:00-04:00,197.27999877929688,200.42999267578125,195.92999267578125,200.0,200.0,45600000,0.0,0.0,2024-08-18,3mo,1d
2024-07-03 00:00:00-04:00,199.94000244140625,200.02999877929688,196.75999450683594,197.58999633789062,197.58999633789062,31597900,0.0,0.0,2024-08-18,3mo,1d
2024-07-05 00:00:00-04:00,198.64999389648438,200.5500030517578,198.1699981689453,200.0,200.0,39858900,0.0,0.0,2024-08-18,3mo,1d
2024-07-08 00:00:00-04:00,200.0399932861328,201.1999969482422,197.9600067138672,199.2899932861328,199.2899932861328,34767300,0.0,0.0,2024-08-18,3mo,1d
2024-07-09 00:00:00-04:00,199.39999389648438,200.57000732421875,199.0500030517578,199.33999633789062,199.33999633789062,32700100,0.0,0.0,2024-08-18,3mo,1d
2024-07-10 00:00:00-04:00,200.0,200.11000061035156,197.69000244140625,199.7899932861328,199.7899932861328,32883800,0.0,0.0,2024-08-18,3mo,1d
2024-07-11 00:00:00-04:00,200.08999633789062,200.27000427246094,192.86000061035156,195.0500030517578,195.0500030517578,44565000,0.0,0.0,2024-08-18,3mo,1d
2024-07-12 00:00:00-04:00,194.8000030517578,196.47000122070312,193.8300018310547,194.49000549316406,194.49000549316406,30598500,0.0,0.0,2024-08-18,3mo,1d
2024-07-15 00:00:00-04:00,194.55999755859375,196.19000244140625,190.8300018310547,192.72000122070312,192.72000122070312,40683200,0.0,0.0,2024-08-18,3mo,1d
2024-07-16 00:00:00-04:00,195.58999633789062,196.6199951171875,192.24000549316406,193.02000427246094,193.02000427246094,33994700,0.0,0.0,2024-08-18,3mo,1d
2024-07-17 00:00:00-04:00,191.35000610351562,191.5800018310547,185.99000549316406,187.92999267578125,187.92999267578125,48076100,0.0,0.0,2024-08-18,3mo,1d
2024-07-18 00:00:00-04:00,189.58999633789062,189.67999267578125,181.4499969482422,183.75,183.75,51043600,0.0,0.0,2024-08-18,3mo,1d
2024-07-19 00:00:00-04:00,181.13999938964844,184.92999267578125,180.11000061035156,183.1300048828125,183.1300048828125,43081800,0.0,0.0,2024-08-18,3mo,1d
2024-07-22 00:00:00-04:00,185.0,185.05999755859375,182.47999572753906,182.5500030517578,182.5500030517578,39931900,0.0,0.0,2024-08-18,3mo,1d
2024-07-23 00:00:00-04:00,184.10000610351562,189.38999938964844,183.55999755859375,186.41000366210938,186.41000366210938,47537700,0.0,0.0,2024-08-18,3mo,1d
2024-07-24 00:00:00-04:00,183.1999969482422,185.4499969482422,180.41000366210938,180.8300018310547,180.8300018310547,41532400,0.0,0.0,2024-08-18,3mo,1d
2024-07-25 00:00:00-04:00,182.91000366210938,183.89999389648438,176.8000030517578,179.85000610351562,179.85000610351562,44464200,0.0,0.0,2024-08-18,3mo,1d
2024-07-26 00:00:00-04:00,180.38999938964844,183.19000244140625,180.24000549316406,182.5,182.5,29506000,0.0,0.0,2024-08-18,3mo,1d
2024-07-29 00:00:00-04:00,183.83999633789062,184.75,182.3800048828125,183.1999969482422,183.1999969482422,33270100,0.0,0.0,2024-08-18,3mo,1d
2024-07-30 00:00:00-04:00,184.72000122070312,185.86000061035156,179.3800048828125,181.7100067138672,181.7100067138672,39508600,0.0,0.0,2024-08-18,3mo,1d
2024-07-31 00:00:00-04:00,185.0500030517578,187.94000244140625,184.4600067138672,186.97999572753906,186.97999572753906,41667300,0.0,0.0,2024-08-18,3mo,1d
2024-08-01 00:00:00-04:00,189.2899932861328,190.60000610351562,181.8699951171875,184.07000732421875,184.07000732421875,70435600,0.0,0.0,2024-08-18,3mo,1d
2024-08-02 00:00:00-04:00,166.75,168.77000427246094,160.5500030517578,167.89999389648438,167.89999389648438,141448400,0.0,0.0,2024-08-18,3mo,1d
2024-08-05 00:00:00-04:00,154.2100067138672,162.9600067138672,151.61000061035156,161.02000427246094,161.02000427246094,83149400,0.0,0.0,2024-08-18,3mo,1d
2024-08-06 00:00:00-04:00,161.7100067138672,165.0800018310547,158.5399932861328,161.92999267578125,161.92999267578125,59950800,0.0,0.0,2024-08-18,3mo,1d
2024-08-07 00:00:00-04:00,166.5500030517578,167.5800018310547,161.42999267578125,162.77000427246094,162.77000427246094,48408200,0.0,0.0,2024-08-18,3mo,1d
2024-08-08 00:00:00-04:00,165.1699981689453,166.69000244140625,162.5500030517578,165.8000030517578,165.8000030517578,44616200,0.0,0.0,2024-08-18,3mo,1d
2024-08-09 00:00:00-04:00,166.39999389648438,168.5500030517578,165.85000610351562,166.94000244140625,166.94000244140625,36401000,0.0,0.0,2024-08-18,3mo,1d
2024-08-12 00:00:00-04:00,168.13999938964844,168.5500030517578,166.11000061035156,166.8000030517578,166.8000030517578,30072800,0.0,0.0,2024-08-18,3mo,1d
2024-08-13 00:00:00-04:00,167.80999755859375,171.0399932861328,167.10000610351562,170.22999572753906,170.22999572753906,39237900,0.0,0.0,2024-08-18,3mo,1d
2024-08-14 00:00:00-04:00,172.11000061035156,172.27999877929688,168.86000061035156,170.10000610351562,170.10000610351562,28843800,0.0,0.0,2024-08-18,3mo,1d
2024-08-15 00:00:00-04:00,174.86000061035156,177.91000366210938,173.99000549316406,177.58999633789062,177.58999633789062,51698500,0.0,0.0,2024-08-18,3mo,1d
2024-08-16 00:00:00-04:00,177.0399932861328,178.33999633789062,176.25999450683594,177.05999755859375,177.05999755859375,31440000,0.0,0.0,2024-08-18,3mo,1d
